"DAT_OCR";"NUM_PLACA";"NUM_VELOCIDADE";"COD_LATITUDE";"COD_LONGITUDE";"LOCEQUIP"
23/07/23;"LRQ2D83";34;"-22.8419530000";"-43.2755580000";"RUA MONSENHOR ALVES ROCHA PROXIMO AO Nº 97 - SENTIDO RAMOS - FX 2"
23/07/23;"TIV1714";35;"-23.0016960000";"-43.3287690000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2151 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL"
23/07/23;"AYK9194";11;"-22.9583550000";"-43.3823830000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO RECREIO - FX 2"
23/07/23;"QNP7B77";46;"-23.0016960000";"-43.3287690000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2151 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL"
23/07/23;"LME7971";52;"-22.9036111100";"-43.1869444400";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1314 - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA CENTRAL"
23/07/23;"KRW9458";45;"-22.9050000000";"-43.1900000000";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1733 - SENTIDO PRACA XV - FX 3 PISTA LATERAL FAIXA EXCLUSIVA BRS"
23/07/23;"KMI7C32";32;"-22.9058333000";"-43.2750000000";"RUA LINS DE VASCONCELOS PROXIMO AO Nº 155 - SENTIDO MEIER - FX 1"
23/07/23;"DFO6613";42;"-22.9092228000";"-43.3786266667";"ESTRADA DO CAFUNDA PROXIMO AO Nº 2125 - SENTIDO PRACA SECA - FX 1"
23/07/23;"KQS8H98";30;"-22.9344444000";"-43.3588888889";"RUA RETIRO DOS ARTISTAS PROXIMO AO Nº 812 - SENTIDO ESTRADA DO TINDIBA - FX 1"
23/07/23;"QUS1E81";37;"-22.8644444000";"-43.3636111111";"RUA JOAO VICENTE PROXIMO AO Nº 1231 - SENTIDO CASCADURA - FX 1"
23/07/23;"LST9C44";41;"-22.8722222000";"-43.5536111111";"ESTRADA DO MENDANHA PROXIMO AO Nº 2123 - SENTIDO ESTRADA DA POSSE - FX 2"
23/07/23;"KNU9B92";77;"-22.8741030000";"-43.2439430000";"AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 2 PISTA CENTRAL"
23/07/23;"OOV8D11";76;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"KYJ2763";61;"-22.9729770000";"-43.2178960000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 1"
23/07/23;"RKI8H13";54;"-22.9729770000";"-43.2178960000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 2"
23/07/23;"RIU3H22";84;"-22.8285350000";"-43.2724890000";"AVENIDA BRASIL PROXIMO A MARINHA DO BRASIL - SENTIDO SANTA CRUZ - FX 1 PISTA CENTRAL FAIXA EXCLUSIVA BRT"
23/07/23;"PVD8J55";36;"-22.9605970000";"-43.2073750000";"RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 1"
23/07/23;"LMC4200";52;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"KZI9253";51;"-22.8796000000";"-43.3323250000";"RUA CAROLINA MACHADO PROXIMO AO Nº 160 - SENTIDO UNICO - FX 1"
23/07/23;"KYR9958";59;"-22.9729770000";"-43.2178960000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 1601 - SENTIDO PRAIA - FX 2"
23/07/23;"MMF4I35";65;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"RKM8D17";76;"-22.8741030000";"-43.2439430000";"AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 2 PISTA CENTRAL"
23/07/23;"IYV4204";50;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"MDW4C67";54;"-22.9066667000";"-43.6844444444";"AVENIDA PADRE GUILHERME DECAMINADA PROXIMO AO Nº 420 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"IIK7W45";106;"-23.0002778000";"-43.3750000000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6101 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL"
23/07/23;"OOZ2341";68;"-23.0008411000";"-43.4181319444";"AVENIDA DAS AMERICAS PROXIMO AO Nº 10650 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"LUM7G70";46;"-22.9066667000";"-43.6844444444";"AVENIDA PADRE GUILHERME DECAMINADA PROXIMO AO Nº 420 - SENTIDO AVENIDA BRASIL - FX 2"
23/07/23;"BTE3H85";43;"-22.9340040000";"-43.3724830000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 1099 - SENTIDO RECREIO - FX 2"
23/07/23;"KPD8023";54;"-22.9628630000";"-43.2100430000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 3371 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"LTN7H36";27;"-23.0016560000";"-43.3287530000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2251 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"LBB3B47";44;"-22.9340040000";"-43.3724830000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 1099 - SENTIDO RECREIO - FX 3"
23/07/23;"KPH9522";49;"-22.9073150000";"-43.2699960000";"RUA BARAO DO BOM RETIRO PROXIMO AO Nº 445 - SENTIDO UNICO - FX 2"
23/07/23;"KZJ6436";15;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 3"
23/07/23;"NNY8704";17;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 4"
23/07/23;"LMI8234";46;"-23.0002530000";"-43.3475010000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 3333 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL"
23/07/23;"EIC8810";42;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"KAE4914";35;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"LLO5117";39;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"WSM9831";46;"-22.8399750000";"-43.2822160000";"AVENIDA BRAZ DE PINA PROXIMO A RUA COMANDANTE CONCEICAO - SENTIDO GALEAO - FX 2"
23/07/23;"QNG7E11";22;"-22.8505570000";"-43.3098400000";"PRACA AQUIDAUANA PROXIMO A AVENIDA VICENTE DE CARVALHO - SENTIDO VILA KOSMOS - FX 1"
23/07/23;"KRN6955";53;"-23.0003120000";"-43.4303360000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 6300 - SENTIDO PRAIA - FX 2 PISTA LATERAL"
23/07/23;"RFE7E78";60;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"RFF2497";46;"-22.9027777800";"-43.2491666700";"AVENIDA MARECHAL RONDON PROXIMO AO Nº 1037 - SENTIDO MARACANA - FX 2"
23/07/23;"FUS6438";54;"-22.9019440000";"-43.2633330000";"RUA VINTE E QUATRO DE MAIO PROXIMO AO Nº 739 - SENTIDO MEIER - FX 2"
23/07/23;"LTF7797";63;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA CENTRAL"
23/07/23;"PVO3669";50;"-22.9041666700";"-43.1877777800";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1261 - SENTIDO PRACA XV - FX 2 PISTA LATERAL"
23/07/23;"RKH9546";62;"-22.9038888900";"-43.1886111100";"AVENIDA PRESIDENTE VARGAS PROXIMO A PRACA PANTHEON DE CAXIAS - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA LATERAL"
23/07/23;"LMM7841";58;"-22.9047222200";"-43.1900000000";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1733 - SENTIDO PRACA XV - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"RKE2683";58;"-22.9091666700";"-43.2041666700";"AVENIDA PRESIDENTE VARGAS PROXIMA A ESTACAO CIDADE NOVA - SENTIDO PRACA DA BANDEIRA - FX 1 PISTA CENTRAL"
23/07/23;"OOM1869";63;"-22.9038888900";"-43.1886111100";"AVENIDA PRESIDENTE VARGAS PROXIMO A PRACA PANTHEON DE CAXIAS - SENTIDO PRACA DA BANDEIRA - FX 2 PISTA LATERAL"
23/07/23;"CWX3J09";46;"-22.9205650000";"-43.3603316667";"AVENIDA GEREMARIO DANTAS PROXIMO AO Nº 183 - SENTIDO PRACA SECA - FX 2"
23/07/23;"LTV7H75";43;"-22.9997619000";"-43.3536650000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4200 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL"
23/07/23;"KXX1713";32;"-22.8172222000";"-43.2275000000";"ESTRADA DAS CANARIAS PROXIMO AO Nº 318 - SENTIDO ESTRADA DO GALEAO - FX 2"
23/07/23;"PKN2D47";61;"-22.9998570000";"-43.3527930000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4200 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"KNV7D97";28;"-23.0016560000";"-43.3287530000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2251 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"LXN8443";16;"-22.8415780000";"-43.2792860000";"AVENIDA BRAZ DE PINA PROXIMO AO Nº 181 - SENTIDO GALEAO - FX 2"
23/07/23;"KYK3J80";28;"-22.9172611000";"-43.3888991667";"AVENIDA DOS MANANCIAIS PROXIMO AO Nº 1132 - SENTIDO ESTRADA DO TINDIBA - FX 1"
23/07/23;"QWT5998";30;"-22.9344444000";"-43.3588888889";"RUA RETIRO DOS ARTISTAS PROXIMO AO Nº 812 - SENTIDO ESTRADA DO TINDIBA - FX 1"
23/07/23;"LTI1621";75;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"KRZ3I96";77;"-22.8741030000";"-43.2439430000";"AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 2 PISTA CENTRAL"
23/07/23;"KVK1659";50;"-22.9040000000";"-43.2734020000";"RUA ARQUIAS CORDEIRO PROXIMO AO Nº 112 - SENTIDO UNICO - FX 2"
23/07/23;"LOG5D02";33;"-22.9605970000";"-43.2073750000";"RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 1"
23/07/23;"OYD1949";52;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 2"
23/07/23;"NYD3J08";37;"-22.9205650000";"-43.3603316667";"AVENIDA GEREMARIO DANTAS PROXIMO AO Nº 183 - SENTIDO PRACA SECA - FX 1"
23/07/23;"LMJ6330";62;"-23.2338888900";"-43.3880555600";"AVENIDA DAS AMERICAS PROXIMO AO Nº 7907 - SENTIDO SANTA CRUZ - FX 1 PISTA LATERAL"
23/07/23;"KYJ7356";50;"-22.9628630000";"-43.2100430000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 3371 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"KYO6350";20;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 4"
23/07/23;"RKA9629";12;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 2 FAIXA EXCLUSIVA BRT"
23/07/23;"RKL9C29";50;"-23.0037070000";"-43.3222810000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL"
23/07/23;"AIW1052";64;"-23.0005090000";"-43.3787070000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6700 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"TWA9112";66;"-23.0188030000";"-43.4838200000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"LPX5E01";15;"-22.9212400000";"-43.3702380000";"AVENIDA NELSON CARDOSO PROXIMO A RUA MARECHAL JOSE BEVILAQUA - SENTIDO CURICICA - FX 3"
23/07/23;"KYT9180";53;"-22.9732370000";"-43.3709890000";"AVENIDA EMBAIXADOR ABELARDO BUENO PROXIMO AO Nº 1111 - SENTIDO RIOCENTRO - FX 3 PISTA CENTRAL"
23/07/23;"LST4E64";9;"-22.9212400000";"-43.3702380000";"AVENIDA NELSON CARDOSO PROXIMO A RUA MARECHAL JOSE BEVILAQUA - SENTIDO CURICICA - FX 2"
23/07/23;"MXF7444";9;"-22.9214950000";"-43.3706710000";"AVENIDA NELSON CARDOSO PROXIMO A RUA MARECHAL JOSE BEVILAQUA - SENTIDO PRACA SECA - FX 2"
23/07/23;"LTO8F70";39;"-22.9050000000";"-43.2772222200";"RUA HERMENGARDA PROXIMO AO Nº 460 - SENTIDO ENGENHO NOVO - FX 2"
23/07/23;"LRD9172";51;"-22.9047222200";"-43.1900000000";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1733 - SENTIDO PRACA XV - FX 4 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"LPL1I03";44;"-22.8738889000";"-43.5533333333";"ESTRADA DO MENDANHA PROXIMO AO Nº 2056 - SENTIDO ESTRADA DO GUANDU - FX 2"
23/07/23;"RKR6H35";41;"-22.9911111000";"-43.5936111111";"ESTRADA DO MATO ALTO PROXIMO AO Nº 959 - SENTIDO BARRA - FX 1"
23/07/23;"KPO8D50";48;"-22.9092228000";"-43.3786266667";"ESTRADA DO CAFUNDA PROXIMO AO Nº 2125 - SENTIDO PRACA SECA - FX 1"
23/07/23;"LCN9I85";73;"-22.8438540000";"-43.2501470000";"AVENIDA BRASIL PROXIMO A RUA JUBAL LIMA - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"RLK9620";25;"-22.8627340000";"-43.5437300000";"ESTRADA DO MENDANHA PROXIMO AO Nº 3335 - SENTIDO AVENIDA BRASIL - FX 1"
23/07/23;"OHJ1B78";42;"-22.9605970000";"-43.2073750000";"RUA JARDIM BOTANICO PROXIMO AO Nº 182 - SENTIDO GAVEA - FX 2"
23/07/23;"LMH5882";59;"-23.0002778000";"-43.3530555556";"AVENIDA DAS AMERICAS PROXIMO AO Nº 3979 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL"
23/07/23;"PVH4E87";32;"-22.9108439000";"-43.5837361111";"AVENIDA CESARIO DE MELO PROXIMO A RUA MORANGA - SENTIDO SANTISSIMO - FX 3"
23/07/23;"LSA8521";34;"-22.8235850000";"-43.1735850000";"RUA HUMAITA PROXIMO AO Nº 422 - SENTIDO BOTAFOGO - FX 2"
23/07/23;"KPA9493";38;"-22.9205650000";"-43.3603316667";"AVENIDA GEREMARIO DANTAS PROXIMO AO Nº 183 - SENTIDO PRACA SECA - FX 1"
23/07/23;"RKI7I58";60;"-23.0005555600";"-43.3783333300";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6700 - SENTIDO SAO CONRADO - FX 1 PISTA LATERAL"
23/07/23;"QYT7D68";56;"-23.0202778000";"-43.5008333333";"AVENIDA DAS AMERICAS PROXIMO AO Nº 19400 - SENTIDO SANTA CRUZ - FX 2"
23/07/23;"PUY8I47";45;"-22.9340040000";"-43.3724830000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 1099 - SENTIDO RECREIO - FX 3"
23/07/23;"EHI0H52";47;"-22.9628630000";"-43.2100430000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 3371 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"RJI9G81";58;"-23.0035420000";"-43.4334500000";"AVENIDA SALVADOR ALLENDE PROXIMO AO Nº 5400 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"LSC9423";45;"-22.9628630000";"-43.2100430000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 3371 - SENTIDO TUNEL REBOUCAS - FX 2"
23/07/23;"QNU3C64";41;"-23.0016560000";"-43.3287530000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2251 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL"
23/07/23;"LUA1A67";42;"-23.0041640000";"-43.3227070000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 899 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL"
23/07/23;"ODT4906";9;"-22.9229050000";"-43.3737550000";"AVENIDA NELSON CARDOSO PROXIMO A ESTRADA DO RIO GRANDE - SENTIDO CURICICA - FX 2"
23/07/23;"SHV3462";61;"-22.9640820000";"-43.3945510000";"AVENIDA SALVADOR ALLENDE PROXIMO AO N° 4700 - SENTIDO CURICICA - FX 2 PISTA CENTRAL"
23/07/23;"KQF7279";55;"-22.9019440000";"-43.2633330000";"RUA VINTE E QUATRO DE MAIO PROXIMO AO Nº 739 - SENTIDO MEIER - FX 2"
23/07/23;"KXU9635";50;"-22.9033333300";"-43.2541666700";"AVENIDA MARECHAL RONDON PROXIMO AO Nº 1611 - SENTIDO MARACANA - FX 3 FAIXA EXCLUSIVA BRS"
23/07/23;"IRU6E65";38;"-22.9047222200";"-43.1900000000";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1733 - SENTIDO PRACA XV - FX 3 PISTA CENTRAL FAIXA EXCLUSIVA BRS"
23/07/23;"GFG7G32";46;"-22.9058333000";"-43.2750000000";"RUA LINS DE VASCONCELOS PROXIMO AO Nº 155 - SENTIDO MEIER - FX 1"
23/07/23;"RKC8J26";56;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"LSF6663";52;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 2"
23/07/23;"SHO0J58";62;"-23.0116667000";"-43.3241666667";"AVENIDA LUCIO COSTA PROXIMO AO Nº 2940 - SENTIDO SAO CONRADO - FX 1"
23/07/23;"KOK7435";40;"-22.9205650000";"-43.3603316667";"AVENIDA GEREMARIO DANTAS PROXIMO AO Nº 183 - SENTIDO PRACA SECA - FX 2"
23/07/23;"LMR8E12";32;"-22.9363889000";"-43.3333333333";"ESTRADA DO MATO ALTO PROXIMO AO Nº 4790 - SENTIDO BARRA - FX 1"
23/07/23;"LTO2I06";64;"-23.0118150000";"-43.4574169444";"AVENIDA DAS AMERICAS PROXIMO AO Nº 14801 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"RIZ3B82";42;"-23.0052778000";"-43.4308333333";"AVENIDA DAS AMERICAS PROXIMO AO Nº 11899 - SENTIDO SAO CONRADO - FX 3 PISTA LATERAL"
23/07/23;"RJF7D52";61;"-23.0000120000";"-43.3816666667";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6800 - SENTIDO SANTA CRUZ - FX 2 PISTA LATERAL"
23/07/23;"KZA2F76";51;"-23.0136111000";"-43.4625000000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 15500 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL"
23/07/23;"LMA8488";61;"-23.0188888900";"-43.4833333300";"AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 2 PISTA LATERAL"
23/07/23;"LLR6A57";60;"-23.0015980000";"-43.3282080000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2151 - SENTIDO SANTA CRUZ - FX 4 PISTA CENTRAL"
23/07/23;"RKA5H32";32;"-23.0016560000";"-43.3287530000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 2251 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"YRL4107";46;"-22.9340040000";"-43.3724830000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 1099 - SENTIDO RECREIO - FX 3"
23/07/23;"TCT6047";39;"-22.9628630000";"-43.2100430000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 3371 - SENTIDO TUNEL REBOUCAS - FX 2"
23/07/23;"LRG0353";20;"-22.9586010000";"-43.3828990000";"ESTRADA DOS BANDEIRANTES PROXIMO AO Nº 4758 - SENTIDO TANQUE - FX 3"
23/07/23;"BUC9I62";35;"-22.8453540000";"-43.2388240000";"AVENIDA BRIGADEIRO TROMPOWSKI PROXIMO A AVENIDA HORACIO DE MACEDO - SENTIDO GALEAO - FX 3"
23/07/23;"KYD4889";57;"-22.9046050000";"-43.1830950000";"AVENIDA PASSOS PROXIMO A RUA BUENOS AIRES - SENTIDO UNICO - FX 2"
23/07/23;"KYY6H64";67;"-22.9998380000";"-43.3543610000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"LSP8403";45;"-22.9628630000";"-43.2100430000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 3371 - SENTIDO TUNEL REBOUCAS - FX 1"
23/07/23;"OXO1675";65;"-23.0188030000";"-43.4838200000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 18000 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL"
23/07/23;"LAH5H37";26;"-22.8451880000";"-43.2384800000";"AVENIDA CARLOS CHAGAS FILHO PROXIMO A AVENIDA BRIGADEIRO TROMPOWSKI - SENTIDO UNICO - FX 1"
23/07/23;"QOP2H06";15;"-22.8548300000";"-43.3238600000";"RUA MARAMBAIA PROXIMO A AVENIDA VICENTE DE CARVALHO - SENTIDO UNICO - FX 2"
23/07/23;"LSN7446";31;"-22.8508890000";"-43.3090180000";"PRACA AQUIDAUANA PROXIMO A AVENIDA VICENTE DE CARVALHO - SENTIDO VISTA ALEGRE - FX 1"
23/07/23;"LRM4J13";7;"-22.9229050000";"-43.3737550000";"AVENIDA NELSON CARDOSO PROXIMO A ESTRADA DO RIO GRANDE - SENTIDO CURICICA - FX 3"
23/07/23;"WAI1830";46;"-22.9047222200";"-43.1900000000";"AVENIDA PRESIDENTE VARGAS PROXIMO AO Nº 1733 - SENTIDO PRACA XV - FX 2 PISTA CENTRAL"
23/07/23;"LQG7614";40;"-22.9186111100";"-43.2183333300";"RUA DOUTOR SATAMINI PROXIMO AO Nº 129 - SENTIDO SAENS PENA - FX 2"
23/07/23;"RIW3002";46;"-22.9166666700";"-43.2130555600";"RUA DOUTOR SATAMINI PROXIMO A PRACA DA MEDALHA MILAGROSA - SENTIDO SAENS PENA - FX 3 FAIXA EXCLUSIVA BRS"
23/07/23;"OOD1J34";30;"-22.8951511000";"-43.3541061111";"RUA BARONESA PROXIMO AO Nº 185 - SENTIDO BRT PRACA SECA - FX 1"
23/07/23;"KPR6475";30;"-22.8644444000";"-43.3636111111";"RUA JOAO VICENTE PROXIMO AO Nº 1231 - SENTIDO CASCADURA - FX 2"
23/07/23;"KRT9100";8;"-22.9411967000";"-43.5905525000";"ESTRADA DO MAGARCA PROXIMO AO Nº 1781 - SENTIDO CAMPO GRANDE - FX 1"
23/07/23;"PWX9628";55;"-22.9736661111";"-43.2852138888048";"ESTRADA DE FURNAS PROXIMO AO Nº 1275 - SENTIDO ITANHANGA - FX 1"
23/07/23;"KVE7B11";73;"-22.8741030000";"-43.2439430000";"AVENIDA BRASIL PROXIMO A FIOCRUZ - SENTIDO CENTRO - FX 2 PISTA CENTRAL"
23/07/23;"RTF2D79";50;"-22.9696270000";"-43.2174110000";"AVENIDA BORGES DE MEDEIROS PROXIMO AO Nº 2225 - SENTIDO TUNEL REBOUCAS - FX 2"
23/07/23;"KRK3D37";51;"-22.9006630000";"-43.3821490000";"ESTRADA DO CATONHO PROXIMO AO Nº 916 - SENTIDO JARDIM SULACAP - FX 1"
23/07/23;"KWZ5194";56;"-22.8044444000";"-43.2027777778";"ESTRADA DO GALEAO PROXIMO AO Nº 1950 - SENTIDO ZUMBI - FX 1"
23/07/23;"RVZ9G73";43;"-22.8235850000";"-43.1735850000";"RUA HUMAITA PROXIMO AO Nº 422 - SENTIDO BOTAFOGO - FX 2"
23/07/23;"QMS8431";21;"-22.8415780000";"-43.2792860000";"AVENIDA BRAZ DE PINA PROXIMO AO Nº 181 - SENTIDO GALEAO - FX 2"
23/07/23;"III8I11";66;"-23.0002830000";"-43.3539110000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 3979 - SENTIDO SAO CONRADO - FX 4 PISTA CENTRAL"
23/07/23;"QPS4E93";70;"-23.0112470000";"-43.4536190000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 15000 - SENTIDO SAO CONRADO - FX 2 PISTA CENTRAL"
23/07/23;"RKT5H36";63;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"RWK8C30";75;"-22.9998380000";"-43.3543610000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 4430 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"LSN4403";3;"-22.9997320000";"-43.4075790000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"QPF1G33";55;"-23.0038710000";"-43.3220270000";"AVENIDA DAS AMERICAS PROXIMO AO N° 700 - SENTIDO SANTA CRUZ - FX 3 PISTA CENTRAL"
23/07/23;"RXW6692";60;"-23.0005090000";"-43.3787070000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 6700 - SENTIDO SAO CONRADO - FX 3 PISTA CENTRAL"
23/07/23;"LPI6G91";12;"-22.8416460000";"-43.2745750000";"RUA IBIAPINA PROXIMO RUA MONSENHOR ALVES ROCHA - SENTIDO PENHA - FX 2"
23/07/23;"LSN4H03";26;"-22.9997320000";"-43.4075790000";"AVENIDA DAS AMERICAS PROXIMO AO Nº 9650 - SENTIDO SANTA CRUZ - FX 2 PISTA CENTRAL"
23/07/23;"LSM1378";26;"-22.9167060000";"-43.3622050000";"AVENIDA NELSON CARDOSO PROXIMO A AVENIDA GEREMARIO DANTAS - SENTIDO PRACA SECA - FX 3"
